index,filename,label1,score1,label2,score2,label3,score3
558,시장_목동깨비시장_352.jpg,traditional market,0.2365,korean palace,0.225,department store,0.2195
559,시장_목동깨비시장_353.jpg,traditional market,0.2229,street,0.2081,festival,0.2072
560,시장_민락회타운시장_1798.jpg,department store,0.2621,korean palace,0.2456,observation tower,0.2388
561,시장_반여농산물도매시장_1779.jpg,department store,0.215,korean palace,0.2144,festival,0.2111
562,시장_반여농산물도매시장_1780.jpg,korean palace,0.2192,forest,0.208,observation tower,0.2015
563,시장_반여농산물도매시장_1781.jpg,street,0.2388,traditional market,0.2313,festival,0.2294
564,시장_발안만세시장_875.jpg,gallery,0.2102,museum,0.2054,traditional market,0.2026
565,시장_발안만세시장_876.jpg,gallery,0.204,pub,0.1991,museum,0.1967
566,시장_방산시장_360.jpg,korean palace,0.2724,traditional market,0.2559,street,0.2416
567,시장_방산시장_361.jpg,traditional market,0.3048,street,0.2487,bakery shop,0.2483
568,시장_방산시장_362.jpg,department store,0.2481,bakery shop,0.2401,traditional market,0.2163
569,시장_부산진시장_1767.jpg,korean palace,0.2197,botanical garden,0.2092,city park,0.2043
570,시장_부산진시장_1768.jpg,korean palace,0.2269,botanical garden,0.2128,city park,0.2004
571,시장_부산진시장_1769.jpg,korean palace,0.2232,observation tower,0.2194,amusement park,0.2166
572,시장_부전시장_1758.jpg,korean palace,0.2275,stage theater,0.2072,gallery,0.2041
573,시장_부전시장_1759.jpg,korean palace,0.2242,stage theater,0.21,gallery,0.2083
574,시장_부전시장_1760.jpg,traditional market,0.2493,korean palace,0.2224,restaurant,0.2176
575,시장_부평깡통시장_1761.jpg,korean palace,0.2769,restaurant,0.2489,traditional market,0.245
576,시장_부평깡통시장_1762.jpg,korean palace,0.274,restaurant,0.2524,pub,0.242
577,시장_부평깡통시장_1763.jpg,traditional market,0.2687,department store,0.2532,korean palace,0.23
578,시장_부평종합시장_1325.jpg,traditional market,0.2606,korean palace,0.2167,bakery shop,0.2153
579,시장_삼미시장_845.jpg,korean palace,0.2498,restaurant,0.2378,bakery shop,0.2316
580,시장_삼미시장_846.jpg,traditional market,0.2777,bakery shop,0.2629,department store,0.2271
581,시장_삼산농산물도매시장_1346.jpg,korean palace,0.2394,stage theater,0.2378,stadium,0.2298
582,시장_삼산농산물도매시장_1347.jpg,department store,0.2469,korean palace,0.2397,traditional market,0.2367
583,시장_삼산농산물도매시장_1348.jpg,stadium,0.2611,korean palace,0.2459,palace,0.2429
584,시장_서면시장_1795.jpg,traditional market,0.2535,korean palace,0.2522,bakery shop,0.2479
585,시장_서울풍물시장_354.jpg,korean palace,0.2456,palace,0.2118,stage theater,0.2107
586,시장_서울풍물시장_355.jpg,korean palace,0.3041,department store,0.2529,traditional market,0.2452
587,시장_서울풍물시장_356.jpg,korean palace,0.2477,botanical garden,0.2358,gallery,0.2193
588,시장_서원시장_1791.jpg,restaurant,0.2629,korean palace,0.2493,bakery shop,0.2431
589,시장_성남중앙공설시장_878.jpg,department store,0.2595,palace,0.2392,traditional market,0.2282
590,시장_성남중앙공설시장_880.jpg,traditional market,0.2655,bakery shop,0.2502,department store,0.2414
591,시장_소래포구종합어시장_1310.jpg,korean palace,0.2681,festival,0.227,museum,0.2231
592,시장_수원시농수산물도매시장_860.jpg,traditional market,0.2511,department store,0.2454,city park,0.2185
593,시장_수원시농수산물도매시장_861.jpg,department store,0.2326,traditional market,0.2181,palace,0.2078
594,시장_수원시농수산물도매시장_862.jpg,korean palace,0.2478,festival,0.2281,stage theater,0.2184
595,시장_신기시장_1331.jpg,korean palace,0.2174,museum,0.2006,stage theater,0.196
596,시장_신기시장_1333.jpg,museum,0.2306,korean palace,0.2267,stadium,0.2176
597,시장_신흥시장_343.jpg,restaurant,0.2365,bakery shop,0.2243,gallery,0.2213
598,시장_신흥시장_344.jpg,alley,0.2734,palace,0.2479,street,0.2461
599,시장_안양농수산물도매시장 수산동_881.jpg,korean palace,0.2235,festival,0.2149,museum,0.213
600,시장_안양농수산물도매시장 수산동_882.jpg,korean palace,0.2443,department store,0.2382,botanical garden,0.2331
601,시장_안양농수산물도매시장 수산동_883.jpg,alley,0.2378,palace,0.2177,street,0.2123
602,시장_안양중앙시장_866.jpg,restaurant,0.2347,traditional market,0.2249,korean palace,0.2131
603,시장_안양중앙시장_867.jpg,korean palace,0.23,festival,0.2273,stage theater,0.2179
604,시장_안양중앙시장_868.jpg,festival,0.217,gallery,0.2093,street,0.208
605,시장_용인중앙시장_854.jpg,restaurant,0.2441,pub,0.2441,stage theater,0.2382
606,시장_용인중앙시장_855.jpg,korean palace,0.2547,traditional market,0.2114,museum,0.2083
607,시장_용인중앙시장_856.jpg,korean palace,0.271,amusement park,0.2532,pub,0.2495
608,시장_용현시장_1340.jpg,traditional market,0.2659,festival,0.2264,botanical garden,0.2165
609,시장_용현시장_1341.jpg,korean palace,0.2501,traditional market,0.2167,palace,0.2087
610,시장_용현시장_1342.jpg,traditional market,0.2715,festival,0.2138,department store,0.2039
611,시장_원당시장_884.jpg,korean palace,0.2311,stage theater,0.2139,traditional market,0.2044
612,시장_원당시장_886.jpg,traditional market,0.2656,department store,0.2224,bakery shop,0.2107
613,시장_의정부제일시장_872.jpg,alley,0.2433,street,0.2331,traditional market,0.2239
614,시장_의정부제일시장_873.jpg,traditional market,0.2176,botanical garden,0.212,bakery shop,0.2044
615,시장_의정부제일시장_874.jpg,korean palace,0.2695,street,0.2609,department store,0.2478
616,시장_인천석바위시장_1352.jpg,korean palace,0.2568,Buddhist temple,0.2398,restaurant,0.2329
617,시장_인천석바위시장_1353.jpg,bakery shop,0.2382,alley,0.2326,korean palace,0.2301
618,시장_인천석바위시장_1354.jpg,gallery,0.2278,bakery shop,0.2274,korean palace,0.2271
619,시장_인천종합어시장_1319.jpg,korean palace,0.2806,traditional market,0.2296,amusement park,0.224
620,시장_인천종합어시장_1320.jpg,korean palace,0.2161,Buddhist temple,0.1935,harbor,0.1929
621,시장_인천종합어시장_1321.jpg,korean palace,0.242,traditional market,0.2198,restaurant,0.2163
622,시장_일산시장_848.jpg,observation tower,0.2213,department store,0.2069,palace,0.2008
623,시장_자유도매시장_1789.jpg,korean palace,0.2429,festival,0.2216,bakery shop,0.2169
624,시장_자유도매시장_1790.jpg,restaurant,0.2319,department store,0.2237,zoo,0.22
625,시장_장림골목시장_1777.jpg,festival,0.2384,pub,0.2206,restaurant,0.2189
626,시장_장림골목시장_1778.jpg,traditional market,0.2319,festival,0.2266,restaurant,0.2214
627,시장_정서진중앙시장_1343.jpg,restaurant,0.2356,traditional market,0.2324,korean palace,0.2281
628,시장_정서진중앙시장_1344.jpg,traditional market,0.2705,bakery shop,0.2487,festival,0.2291
629,시장_토지금고시장_1349.jpg,restaurant,0.2157,festival,0.2151,korean palace,0.2086
630,시장_토지금고시장_1351.jpg,street,0.2381,korean palace,0.2344,alley,0.2209
631,시장_해운대전통시장_1770.jpg,restaurant,0.2526,bakery shop,0.2512,korean palace,0.2504
632,시장_해운대전통시장_1771.jpg,traditional market,0.2425,department store,0.2315,bakery shop,0.2297
633,시장_해운대전통시장_1772.jpg,restaurant,0.2421,korean palace,0.2321,pub,0.2173
634,실내포장마차_골목정원_1355.jpg,alley,0.2653,street,0.2514,korean palace,0.2495
635,실내포장마차_골목포차_1801.jpg,korean palace,0.2597,restaurant,0.2456,bakery shop,0.2403
636,아파트_수목원호정포레스트아파트_1977.jpg,festival,0.2382,korean palace,0.2331,city park,0.2311
637,양식_낭만놀이_1908.jpg,alley,0.2668,korean palace,0.2531,street,0.2401
638,양식_디노브런치앤다이닝_1502.jpg,restaurant,0.255,bakery shop,0.236,alley,0.2219
639,양식_디노브런치앤다이닝_1503.jpg,bakery shop,0.2596,restaurant,0.2486,pub,0.2447
640,양식_디노브런치앤다이닝_1504.jpg,restaurant,0.2459,korean palace,0.2339,bakery shop,0.2227
641,양식_로앤쿡드 더브런치_42.jpg,bakery shop,0.2514,restaurant,0.2361,gallery,0.2086
642,양식_문라이트브런치카페_1914.jpg,restaurant,0.2287,festival,0.2104,traditional market,0.209
643,양식_문라이트브런치카페_1915.jpg,restaurant,0.2314,korean palace,0.2047,pub,0.2013
644,양식_문라이트브런치카페_1916.jpg,street,0.2391,korean palace,0.2343,stadium,0.2328
645,양식_브런치 앤 디너 테라비 부산대점_1515.jpg,restaurant,0.2431,korean palace,0.2342,bakery shop,0.2126
646,양식_브런치 앤 디너 테라비 부산대점_1516.jpg,korean palace,0.2486,restaurant,0.2477,pub,0.2071
647,양식_서울바다카페_486.jpg,bakery shop,0.249,restaurant,0.2043,pub,0.199
648,양식_서울바다카페_487.jpg,Buddhist temple,0.2608,korean palace,0.2345,museum,0.2313
649,양식_서울바다카페_488.jpg,harbor,0.2535,ocean coastline,0.2104,gallery,0.2069
650,양식_이디엘브런치하우스_1893.jpg,restaurant,0.2596,pub,0.246,bakery shop,0.2277
651,양식_이디엘브런치하우스_1894.jpg,restaurant,0.2342,bakery shop,0.22,pub,0.2124
652,양식_퐁당퐁당브런치_536.jpg,restaurant,0.2255,korean palace,0.2167,traditional market,0.2077
653,온천_수목원생활온천_1975.jpg,department store,0.2883,movie theater,0.2819,restaurant,0.264
654,온천_수목원생활온천_1976.jpg,restaurant,0.2652,pub,0.2556,bakery shop,0.2522
655,워터테마파크_누리워터파크_1295.jpg,amusement park,0.2431,city park,0.2334,fountain,0.2199
656,워터테마파크_누리워터파크_1296.jpg,amusement park,0.2477,city park,0.2328,festival,0.2248
657,워터테마파크_씨랄라워터파크_288.jpg,amusement park,0.2426,alley,0.2242,stadium,0.2214
658,워터테마파크_아쿠아필드 고양_836.jpg,waterfall,0.2376,ocean coastline,0.2362,fountain,0.2339
659,워터테마파크_아쿠아필드 하남_833.jpg,fountain,0.2302,waterfall,0.2232,stadium,0.2097
660,워터테마파크_아쿠아필드 하남_834.jpg,restaurant,0.2557,bakery shop,0.2424,movie theater,0.2338
661,워터테마파크_아쿠아필드 하남_835.jpg,restaurant,0.253,bakery shop,0.2375,korean palace,0.2258
662,워터테마파크_웅진플레이도시_824.jpg,city park,0.2346,river,0.2255,department store,0.2244
663,워터테마파크_웅진플레이도시_825.jpg,korean palace,0.2543,amusement park,0.254,stage theater,0.2284
664,워터테마파크_웅진플레이도시_826.jpg,restaurant,0.2456,korean palace,0.2264,traditional market,0.221
665,워터테마파크_인스파이어 스플래시 베이_1293.jpg,department store,0.2661,fountain,0.2528,waterfall,0.2493
666,워터테마파크_인스파이어 스플래시 베이_1294.jpg,botanical garden,0.233,zoo,0.2236,department store,0.2228
667,워터테마파크_캐리비안베이_818.jpg,amusement park,0.2336,festival,0.2157,zoo,0.2132
668,워터테마파크_캐리비안베이_819.jpg,amusement park,0.233,palace,0.2327,observatory,0.2236
669,워터테마파크_캐리비안베이_820.jpg,fountain,0.2436,amusement park,0.2363,zoo,0.2309
670,워터테마파크_클럽디오아시스_1731.jpg,amusement park,0.2509,observatory,0.23,observation tower,0.2295
671,워터테마파크_클럽디오아시스_1732.jpg,fountain,0.2351,waterfall,0.2225,botanical garden,0.2196
672,워터테마파크_클럽디오아시스_1733.jpg,restaurant,0.2339,waterfall,0.2322,fountain,0.2312
673,워터테마파크_파라다이스시티 씨메르_1273.jpg,gallery,0.2183,stage theater,0.2177,observation tower,0.2155
674,유적지_갑곶돈대_1239.jpg,korean palace,0.2792,botanical garden,0.2682,observation tower,0.262
675,유적지_강화광성보_1223.jpg,korean palace,0.2807,museum,0.2627,Buddhist temple,0.2586
676,유적지_강화광성보_1224.jpg,city park,0.2119,observatory,0.2059,trail,0.2053
677,유적지_덕진진_1250.jpg,korean palace,0.2494,botanical garden,0.2327,city park,0.2304
678,유적지_덕진진_1251.jpg,korean palace,0.2396,festival,0.1968,stage theater,0.196
679,유적지_덕진진_1252.jpg,korean palace,0.308,Buddhist temple,0.2544,palace,0.2344
680,유적지_방화수류정_767.jpg,botanical garden,0.2688,city park,0.2664,korean palace,0.2542
681,유적지_방화수류정_768.jpg,korean palace,0.2859,botanical garden,0.2728,city park,0.2574
682,유적지_방화수류정_769.jpg,botanical garden,0.2662,city park,0.2403,forest,0.2314
683,유적지_제물포구락부_1253.jpg,pub,0.2772,restaurant,0.2738,stage theater,0.2382
684,유적지_제물포구락부_1254.jpg,korean palace,0.2946,Buddhist temple,0.269,museum,0.2571
685,"육류,고기_골목안정원_404.jpg",korean palace,0.2454,city park,0.2385,street,0.2355
686,"육류,고기_골목흑돼지_382.jpg",restaurant,0.2741,bakery shop,0.2733,korean palace,0.2532
687,의류판매_브런치_1511.jpg,bakery shop,0.24,restaurant,0.2332,korean palace,0.201
688,인천1호선_검단호수공원역 인천1호선_1120.jpg,amusement park,0.2298,festival,0.2291,korean palace,0.2278
689,인터넷쇼핑몰_선데이브런치_1049.jpg,restaurant,0.2281,festival,0.187,traditional market,0.1857
690,입출구_부산박물관 정문_1660.jpg,Buddhist temple,0.271,korean palace,0.2651,botanical garden,0.2578
691,입출구_서서울 호수공원 입구마당_148.jpg,city park,0.2577,botanical garden,0.2557,korean palace,0.249
692,입출구_호수공원 출입구1_1128.jpg,korean palace,0.2563,city park,0.2208,palace,0.2182
693,입출구_호수공원 출입구1_1129.jpg,stage theater,0.2214,museum,0.2185,observatory,0.211
694,입출구_호수공원 출입구1_1130.jpg,Buddhist temple,0.2852,korean palace,0.2837,botanical garden,0.2647
695,전망대_G타워전망대_1422.jpg,harbor,0.2489,stadium,0.2477,observation tower,0.2438
696,전망대_G타워전망대_1423.jpg,city park,0.2209,river,0.2206,observation tower,0.2088
697,전망대_N서울타워_408.jpg,observation tower,0.2711,korean palace,0.2378,city park,0.2374
698,전망대_N서울타워_409.jpg,korean palace,0.2322,palace,0.1879,observatory,0.1877
699,전망대_N서울타워_410.jpg,amusement park,0.248,department store,0.2273,observation tower,0.2256
700,전망대_가람누리 전망대_960.jpg,korean palace,0.2465,museum,0.2145,stage theater,0.2062
701,전망대_가람누리 전망대_961.jpg,festival,0.2532,korean palace,0.2352,stage theater,0.23
702,전망대_감천문화마을 하늘마루전망대_1886.jpg,trail,0.2487,korean palace,0.218,forest,0.2174
703,전망대_강화제적봉 평화전망대_1400.jpg,korean palace,0.2671,museum,0.2372,stadium,0.2339
704,전망대_강화제적봉 평화전망대_1401.jpg,korean palace,0.2692,observation tower,0.248,stadium,0.2439
705,전망대_강화제적봉 평화전망대_1402.jpg,korean palace,0.2806,traditional market,0.2296,amusement park,0.224
706,전망대_광진교8번가_417.jpg,restaurant,0.2456,korean palace,0.2326,bakery shop,0.2312
707,전망대_광진교8번가_418.jpg,stadium,0.2633,city park,0.2487,botanical garden,0.239
708,전망대_광진교8번가_419.jpg,gallery,0.2447,museum,0.2376,observation tower,0.2234
709,전망대_교동도 망향대_1407.jpg,gallery,0.2126,festival,0.2122,street,0.2056
710,전망대_교동도 망향대_1408.jpg,city park,0.219,museum,0.2173,gallery,0.217
711,전망대_구리타워_940.jpg,korean palace,0.2248,stadium,0.2234,palace,0.2083
712,전망대_구리타워_941.jpg,observation tower,0.2947,korean palace,0.2442,observatory,0.2418
713,전망대_금광호수하늘전망대_963.jpg,korean palace,0.2506,zoo,0.2465,city park,0.2404
714,전망대_금광호수하늘전망대_964.jpg,river,0.2372,observation tower,0.2308,botanical garden,0.2202
715,전망대_금광호수하늘전망대_965.jpg,observation tower,0.2952,observatory,0.2539,korean palace,0.2422
716,전망대_김포국제공항 국내선청사 공항전망대_435.jpg,observation tower,0.2074,palace,0.1989,gallery,0.1977
717,전망대_김포국제공항 국내선청사 공항전망대_436.jpg,palace,0.1935,traditional market,0.1921,gallery,0.1884
718,전망대_낙산공원 제1전망광장_426.jpg,korean palace,0.2435,observation tower,0.232,botanical garden,0.2305
719,전망대_낙산공원 제1전망광장_428.jpg,museum,0.2424,gallery,0.2414,korean palace,0.2409
720,전망대_대항전망대_1881.jpg,observation tower,0.2193,ocean coastline,0.2179,harbor,0.2093
721,전망대_대항전망대_1882.jpg,gallery,0.2138,stage theater,0.201,pub,0.1978
722,전망대_도라산전망대_942.jpg,fountain,0.2635,botanical garden,0.2623,Buddhist temple,0.2521
723,전망대_도라산전망대_943.jpg,botanical garden,0.2225,traditional market,0.2181,city park,0.2076
724,전망대_도라산전망대_944.jpg,trail,0.2188,forest,0.2141,botanical garden,0.2092
725,전망대_동백섬 누리마루전망대_1878.jpg,harbor,0.2219,palace,0.2159,korean palace,0.2159
726,전망대_동백섬 누리마루전망대_1879.jpg,harbor,0.2246,ocean coastline,0.2211,korean palace,0.219
727,전망대_동백섬 누리마루전망대_1880.jpg,harbor,0.2409,korean palace,0.2274,gallery,0.2233
728,전망대_동생말 전망대_1863.jpg,korean palace,0.2579,street,0.2424,restaurant,0.2398
729,전망대_동생말 전망대_1864.jpg,harbor,0.2424,ocean coastline,0.241,observation tower,0.2334
730,전망대_동생말 전망대_1865.jpg,korean palace,0.2553,amusement park,0.2399,observation tower,0.2278
731,전망대_동작대교전망쉼터_425.jpg,observation tower,0.2906,harbor,0.2522,palace,0.2408
732,전망대_마장호수 전망대_936.jpg,trail,0.2399,river,0.2139,korean palace,0.2132
733,전망대_마장호수 전망대_937.jpg,korean palace,0.2636,trail,0.2538,festival,0.2274
734,전망대_무무대전망대_432.jpg,observation tower,0.2562,korean palace,0.2473,city park,0.2231
735,전망대_무무대전망대_433.jpg,observation tower,0.2589,city park,0.2363,korean palace,0.2304
736,전망대_무무대전망대_434.jpg,observation tower,0.2398,observatory,0.229,harbor,0.2099
737,전망대_백운산전망대_1443.jpg,korean palace,0.2688,observation tower,0.2671,Buddhist temple,0.2386
738,전망대_백운산전망대_1444.jpg,observation tower,0.2533,observatory,0.2409,korean palace,0.2173
739,전망대_부산엑스더스카이_1851.jpg,ocean coastline,0.2186,korean palace,0.208,observation tower,0.2059
740,전망대_부산엑스더스카이_1852.jpg,department store,0.2321,museum,0.2088,gallery,0.2007
741,전망대_부산엑스더스카이_1853.jpg,gallery,0.2484,observatory,0.2461,museum,0.245
742,전망대_부산타워_1857.jpg,observation tower,0.2644,harbor,0.24,korean palace,0.2137
743,전망대_부산타워_1859.jpg,observation tower,0.2745,korean palace,0.2301,harbor,0.2246
744,전망대_북서울꿈의숲 전망대_446.jpg,korean palace,0.2355,festival,0.226,museum,0.2124
745,전망대_서울스카이_411.jpg,korean palace,0.2166,observation tower,0.207,Buddhist temple,0.2049
746,전망대_서울스카이_412.jpg,museum,0.2405,observation tower,0.2369,gallery,0.2335
747,전망대_서울스카이_413.jpg,observation tower,0.2567,restaurant,0.2293,observatory,0.2284
748,전망대_선유도공원 선유도전망대_429.jpg,observation tower,0.2762,trail,0.2542,amusement park,0.2247
749,전망대_선유도공원 선유도전망대_430.jpg,botanical garden,0.2729,gallery,0.2198,trail,0.2158
750,전망대_선유도공원 선유도전망대_431.jpg,river,0.227,observation tower,0.2248,city park,0.2231
751,전망대_송산그린시티전망대_952.jpg,observation tower,0.2376,harbor,0.2225,ocean coastline,0.2199
752,전망대_수원산정상전망대_957.jpg,korean palace,0.27,Buddhist temple,0.2373,botanical garden,0.2326
753,전망대_수원산정상전망대_959.jpg,korean palace,0.2565,trail,0.2516,river,0.2344
754,전망대_시화달전망대 시화이루나타워_930.jpg,observation tower,0.2714,korean palace,0.2654,museum,0.2375
755,전망대_아라마루전망대_1403.jpg,korean palace,0.207,festival,0.2011,gallery,0.2003
756,전망대_아라마루전망대_1404.jpg,festival,0.2339,korean palace,0.2315,forest,0.2127
757,전망대_아라마루전망대_1405.jpg,korean palace,0.26,amusement park,0.257,restaurant,0.2479
758,전망대_아라타워_1409.jpg,traditional market,0.203,street,0.2013,museum,0.2008
759,전망대_아라타워_1410.jpg,traditional market,0.2153,festival,0.215,city park,0.2131
760,전망대_아라타워_1411.jpg,observation tower,0.2004,stage theater,0.1972,amusement park,0.1964
761,전망대_아라폭포전망대_1430.jpg,korean palace,0.2554,zoo,0.228,museum,0.2258
762,전망대_아라폭포전망대_1431.jpg,department store,0.2595,observation tower,0.2573,city park,0.2531
763,전망대_아라폭포전망대_1432.jpg,observatory,0.2226,city park,0.2215,observation tower,0.2205
764,전망대_아미산전망대_1860.jpg,observation tower,0.2542,museum,0.239,fountain,0.2348
765,전망대_아미산전망대_1861.jpg,observation tower,0.2664,ocean coastline,0.2384,museum,0.2375
766,전망대_아미산전망대_1862.jpg,trail,0.2292,korean palace,0.2197,street,0.2161
767,전망대_에코델타시티전망대_1877.jpg,observation tower,0.281,korean palace,0.2366,palace,0.2223
768,전망대_영도하늘전망대_1869.jpg,observation tower,0.2686,amusement park,0.228,gallery,0.2261
769,전망대_영종씨사이드 바다전망대_1435.jpg,korean palace,0.2942,botanical garden,0.2663,city park,0.2584
770,전망대_오두산통일전망대_921.jpg,observation tower,0.2609,trail,0.2381,river,0.2253
771,전망대_오두산통일전망대_922.jpg,museum,0.2728,korean palace,0.2724,gallery,0.2701
772,전망대_오륙도스카이워크_1842.jpg,korean palace,0.2477,observation tower,0.2324,museum,0.2297
773,전망대_오륙도스카이워크_1843.jpg,ocean coastline,0.2471,observation tower,0.2379,harbor,0.2298
774,전망대_오션스코프 경관조형물_1437.jpg,festival,0.254,korean palace,0.2323,harbor,0.2287
775,전망대_오션스코프 경관조형물_1438.jpg,korean palace,0.2543,amusement park,0.2483,observation tower,0.2319
776,전망대_용유하늘전망대_1439.jpg,korean palace,0.2254,museum,0.2043,gallery,0.199
777,전망대_용유하늘전망대_1440.jpg,korean palace,0.285,stage theater,0.2299,museum,0.2298
778,전망대_용유하늘전망대_1441.jpg,observation tower,0.2433,amusement park,0.2352,harbor,0.2178
779,전망대_월미공원 전망대_1425.jpg,observation tower,0.2439,harbor,0.243,palace,0.2146
780,전망대_월미공원 전망대_1426.jpg,harbor,0.2521,ocean coastline,0.2425,observation tower,0.241
781,전망대_인천공항전망대_1414.jpg,observation tower,0.2282,korean palace,0.2206,palace,0.212
782,전망대_임진각관광지_924.jpg,festival,0.2241,korean palace,0.2142,pub,0.2121
783,전망대_임진각관광지_925.jpg,korean palace,0.2437,trail,0.2425,river,0.2198
784,전망대_임진각관광지_926.jpg,observation tower,0.2724,korean palace,0.2693,fountain,0.2665
785,전망대_장화리 일몰 조망지_1418.jpg,ocean coastline,0.2251,harbor,0.2192,gallery,0.211
786,전망대_장화리 일몰 조망지_1419.jpg,ocean coastline,0.2311,harbor,0.2169,gallery,0.2087
787,전망대_장화리 일몰 조망지_1420.jpg,ocean coastline,0.2249,harbor,0.2217,gallery,0.2062
788,전망대_정동전망대_414.jpg,city park,0.2426,botanical garden,0.2222,traditional market,0.212
789,전망대_정동전망대_415.jpg,korean palace,0.2949,Buddhist temple,0.2646,botanical garden,0.2375
790,전망대_청사포다릿돌전망대_1848.jpg,observation tower,0.234,korean palace,0.2338,observatory,0.2223
791,전망대_청사포다릿돌전망대_1850.jpg,ocean coastline,0.2574,observation tower,0.2429,harbor,0.222
792,전망대_청학배수지 전망대_1872.jpg,amusement park,0.2257,observation tower,0.2241,harbor,0.223
793,전망대_청학배수지 전망대_1873.jpg,observation tower,0.2544,botanical garden,0.2496,trail,0.2431
794,전망대_태종대 전망대_1845.jpg,korean palace,0.2806,gallery,0.2551,restaurant,0.2486
795,전망대_태풍전망대_948.jpg,korean palace,0.3168,observation tower,0.2534,city park,0.2493
796,전망대_태풍전망대_950.jpg,korean palace,0.303,Buddhist temple,0.2846,city park,0.2574
797,전망대_하남유니온타워_945.jpg,observation tower,0.2603,fountain,0.2388,korean palace,0.2361
798,전망대_하남유니온타워_946.jpg,observation tower,0.2506,korean palace,0.2331,harbor,0.2184
799,전망대_하남유니온타워_947.jpg,observation tower,0.2778,observatory,0.235,museum,0.2216
800,전망대_하늘전망대_442.jpg,observation tower,0.2274,harbor,0.2166,city park,0.213
801,전망대_화개산 전망대_1427.jpg,gallery,0.2335,observation tower,0.2335,ocean coastline,0.2282
802,전망대_화개산 전망대_1428.jpg,observation tower,0.2562,korean palace,0.2409,observatory,0.2315
803,전망대_화개산 전망대_1429.jpg,observation tower,0.2424,ocean coastline,0.2417,harbor,0.229
804,전망대_황령산전망쉼터_1854.jpg,observation tower,0.2696,korean palace,0.2634,observatory,0.2593
805,전망대_황령산전망쉼터_1855.jpg,festival,0.2599,korean palace,0.2564,observatory,0.2355
806,전망대_황령산전망쉼터_1856.jpg,observation tower,0.2771,observatory,0.2582,korean palace,0.2546
807,전통찻집_비비비당_1464.jpg,department store,0.27,korean palace,0.251,gallery,0.2471
808,전통찻집_비비비당_1465.jpg,korean palace,0.2865,street,0.2364,department store,0.2354
809,"제과,베이커리_금정사계_1538.jpg",korean palace,0.2433,museum,0.2317,zoo,0.2243
810,"제과,베이커리_금정사계_1540.jpg",bakery shop,0.2714,department store,0.2348,restaurant,0.2291
811,"제과,베이커리_도쿄팡야 대구범어점_1920.jpg",stage theater,0.2262,movie theater,0.2232,palace,0.2176
812,"제과,베이커리_도쿄팡야 대구범어점_1921.jpg",fountain,0.2129,festival,0.2118,palace,0.2099
813,"제과,베이커리_르배 본점_1940.jpg",restaurant,0.2475,korean palace,0.2368,bakery shop,0.2258
814,"제과,베이커리_마시안제빵소_973.jpg",ocean coastline,0.2243,harbor,0.2201,gallery,0.2032
815,"제과,베이커리_아우어베이커리 도산본점_83.jpg",department store,0.2269,korean palace,0.2247,bakery shop,0.22
816,"제과,베이커리_아우어베이커리 도산본점_84.jpg",bakery shop,0.2662,gallery,0.2355,restaurant,0.2282
817,"제과,베이커리_야자수 브런치베이커리카페_529.jpg",pub,0.2228,restaurant,0.2215,traditional market,0.188
818,"제과,베이커리_오월의종 타임스퀘어점_80.jpg",korean palace,0.2151,gallery,0.2037,museum,0.2013
819,"제과,베이커리_하우스베이커리_565.jpg",restaurant,0.2226,traditional market,0.2159,harbor,0.2135
820,"족발,보쌈_골목족발_918.jpg",korean palace,0.2324,traditional market,0.2193,bakery shop,0.2129
821,주차장_대구미술관 주차장_1998.jpg,harbor,0.2152,traditional market,0.2143,pub,0.209
822,주차장_대구수목원 제3주차장_1971.jpg,festival,0.2649,forest,0.2561,korean palace,0.2428
823,주차장_대구수목원 제3주차장_1972.jpg,korean palace,0.2793,botanical garden,0.2459,city park,0.2395
824,주차장_대구수목원 제3주차장_1973.jpg,observation tower,0.2447,stadium,0.2371,city park,0.2297
825,주차장_부산박물관 주차장_1654.jpg,korean palace,0.2807,botanical garden,0.2335,city park,0.225
826,참치회_골목참치_396.jpg,restaurant,0.2261,korean palace,0.2126,bakery shop,0.211
827,참치회_골목참치_397.jpg,korean palace,0.2534,restaurant,0.2485,traditional market,0.2419
828,참치회_골목참치_398.jpg,restaurant,0.2434,traditional market,0.2298,korean palace,0.2272
829,체험학습장_인천수목원 유아숲체험원_1095.jpg,forest,0.2434,trail,0.2371,zoo,0.2361
830,체험학습장_인천수목원 유아숲체험원_1097.jpg,observation tower,0.2231,amusement park,0.213,trail,0.2121
831,추어_골목추어탕 본점_893.jpg,korean palace,0.2535,restaurant,0.2441,traditional market,0.2128
832,추어_골목추어탕 본점_894.jpg,restaurant,0.2202,pub,0.2067,harbor,0.1976
833,추어_골목추어탕 본점_895.jpg,restaurant,0.2259,korean palace,0.2164,traditional market,0.2153
834,축제_대구수목원국화전시회_1968.jpg,botanical garden,0.2638,city park,0.2323,trail,0.2186
835,축제_대구수목원국화전시회_1969.jpg,botanical garden,0.2768,city park,0.276,street,0.2551
836,축제_대구수목원국화전시회_1970.jpg,botanical garden,0.255,forest,0.2536,Buddhist temple,0.2372
837,카페_고양이똥 브런치_1.jpg,restaurant,0.2503,korean palace,0.2309,bakery shop,0.2254
838,카페_고양이똥 브런치_2.jpg,bakery shop,0.2242,restaurant,0.2216,korean palace,0.2043
